policy_evaluation_sample_id,source_doc_id,evaluation_tasks,evaluation_reasons,sampling_strata,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,prior_review_label,prior_review_correct_action,review_label,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
pe_1319_be2fe0d878,hplt::8_2.jsonl.zst::a5ef05735ea36112b1cd3eacf4d422a0,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.1473899692937564,8,skiathoslife.gr,https://skiathoslife.gr/55391-2/,977,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/be2fe0d8781b8909.txt,,,,,,,[],
pe_1320_53fecc02a3,hplt::8_2.jsonl.zst::a5f93805031f77aa0dd64bcc5c746765,"[""error_precision_E019"", ""global_prevalence_review""]","[""candidate_error_E019"", ""global_random_sample""]","[""error_precision_E019"", ""global_prevalence""]","[""E007"", ""E019""]",quarantine,0.2318840579710145,8,filiatrablog.blogspot.com,https://filiatrablog.blogspot.com/2011/01/blog-post_18.html,897,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/53fecc02a39074f8.txt,,,,,,,[],
pe_1321_d8e9018267,hplt::8_2.jsonl.zst::a6c7baecbdd80c8a363aa11be8be0abf,"[""action_precision_drop_doc"", ""error_precision_E010"", ""error_precision_E014""]","[""candidate_action_drop_doc"", ""candidate_error_E010"", ""candidate_error_E014""]","[""action_precision_drop_doc"", ""error_precision_E010"", ""error_precision_E014""]","[""E010"", ""E014""]",drop_doc,1.0,8,love-teaching.com,https://love-teaching.com/tag/%CE%AD%CF%80%CE%B1%CE%B9%CE%BD%CE%BF%CF%82/,1632,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d8e9018267133d41.txt,partial_true_positive,drop_doc,partial_true_positive,drop_doc,low,Candidate E014 is not the core issue; no-main/archive snippet evidence drives the drop.,"[""E009"", ""E020""]",Love-teaching row is a cluster of category/tag snippets with ellipses and no complete main article.
pe_1322_dc128d0553,hplt::8_2.jsonl.zst::a6cae78ccd643a013becade217413d88,"[""error_precision_E015"", ""error_precision_E020""]","[""candidate_error_E015"", ""candidate_error_E020""]","[""error_precision_E015"", ""error_precision_E020""]","[""E015"", ""E020""]",keep,0.7635046904315198,8,look.athensvoice.gr,https://look.athensvoice.gr/look/323841_oi-13-pio-kalontymenoi-antres-sta-vraveia-toy-gq,630,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dc128d0553b662c4.txt,,,,,,,[],
pe_1323_d271dd032a,hplt::8_2.jsonl.zst::a6dc8a4c5eec651dbe7032de4c085762,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.19369369369369369,8,proeidopoiisi.wordpress.com,https://proeidopoiisi.wordpress.com/2013/07/29/mitera-tis-sotirias-prepei-na-diatirisete-tous-paradosiakous-stavrous-giati-sintoma-tha-eksafanistoun/,1776,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d271dd032ab900ec.txt,,,,,,,[],
pe_1324_db5f71fca1,hplt::8_2.jsonl.zst::a714269357544e9d4d17e101b0a86996,"[""error_precision_E007"", ""wds_bin_8_review""]","[""candidate_error_E007"", ""wds_bin_8_stratum""]","[""error_precision_E007"", ""wds_bin_8""]","[""E006"", ""E007""]",keep,0.42333333333333334,8,www.daynight.gr,https://www.daynight.gr/lifestyle/rouvas-zigouli-oikogeneia/,1313,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/db5f71fca17deffa.txt,,,,,,,[],
pe_1325_eb1a77ea04,hplt::8_2.jsonl.zst::a71f5b22bffc94fdb636958ba0d51bac,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.1934065934065934,8,www.itspossible.gr,http://www.itspossible.gr/%CF%84%CE%B1-%CF%80%CF%81%CE%BF%CE%B9%CF%8C%CE%BD%CF%84%CE%B1-%CF%84%CE%B7%CF%82-apple-%CE%B4%CE%B5%CE%BD-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%BC%CF%8C%CE%BD%CE%BF-%CE%B3%CE%B9%CE%B1-%CF%84%CE%BF/,910,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/eb1a77ea049985e5.txt,,,,,,,[],
pe_1326_512dc24d9a,hplt::8_2.jsonl.zst::a78e73eb82683f88e9feaa93b32c56c9,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E020""]",keep,0.19726027397260273,8,www.serresbasket.gr,http://www.serresbasket.gr/2019/04/blog-post_49.html,730,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/512dc24d9a539667.txt,,,,,,,[],
pe_1327_8a0cdc7a53,hplt::8_2.jsonl.zst::a815f68eaf8afc8ad7130ed09c76acbf,"[""error_precision_E014"", ""host_hotspot_review""]","[""candidate_error_E014"", ""host_hotspot_www.frontpages.gr""]","[""error_precision_E014"", ""host_hotspot_www.frontpages.gr""]","[""E014""]",quarantine,0.645496894409938,8,www.frontpages.gr,https://www.frontpages.gr/d/20190604/2/%CE%A4%CE%B1-%CE%9D%CE%AD%CE%B1,1561,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8a0cdc7a53aad1df.txt,,,,,,,[],
pe_1328_999c18bc71,hplt::8_2.jsonl.zst::a937c3dd30b8c57a1e12e24f32e8362d,"[""error_precision_E011"", ""error_precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""error_precision_E011"", ""error_precision_E012""]","[""E004"", ""E009"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.5474781249999999,8,cassettes.wordpress.com,http://cassettes.wordpress.com/2010/09/21/,11193,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/999c18bc71a2dd9d.txt,,,,,,,[],
pe_1329_006e165bb6,hplt::8_2.jsonl.zst::a97a28ec0220650f2866496910354701,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.2710074791025077,8,sportsthea.blogspot.com,http://sportsthea.blogspot.com/2015/12/blog-post_80.html,2273,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/006e165bb62761e9.txt,,,,,,,[],
pe_1330_2ef497724d,hplt::8_2.jsonl.zst::a9c9389fdb6a97e3ee984971dd4677fb,"[""action_precision_quarantine""]","[""candidate_action_quarantine""]","[""action_precision_quarantine""]","[""E010""]",quarantine,0.2876024319323288,8,pustasalat.blogspot.com,http://pustasalat.blogspot.com/2009/02/lex-nokia-blue-bags.html,3783,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2ef497724d321dd3.txt,,,,,,,[],
pe_1331_c80e348d52,hplt::8_2.jsonl.zst::a9f853aca0cac8e6d4280316a8957cc1,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.22598870056497175,8,filonoi.gr,https://filonoi.gr/2017/11/27/psyxopatheis-katastrefoyn-thn-eyroph-kai-kapoioi-panhgyrizoyn/,1239,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c80e348d52f57cae.txt,,,,,,,[],
pe_1332_54e6005938,hplt::8_2.jsonl.zst::aa66dec47c5728a9dc3820b8a9e67b13,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.2836357372531006,8,www.melissocosmos.com,http://www.melissocosmos.com/2016/04/video.html,2745,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/54e6005938c049cb.txt,,,,,,,[],
pe_1333_7c33ae2f35,hplt::8_2.jsonl.zst::aa67d8d19e2f58dc686ac7531f06c490,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.34851190476190474,8,inthezone.gr,https://inthezone.gr/author/thanoskontaxis/,2513,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7c33ae2f35f81c74.txt,,,,,,,[],
pe_1334_33bb8024f4,hplt::8_2.jsonl.zst::aa89bf7e8af1c2d9d03871394f5879b5,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.270487106017192,8,secnews.gr,https://secnews.gr/date/2012/07/23/,1745,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/33bb8024f44ae9ca.txt,,,,,,,[],
pe_1335_b5d7e460d8,hplt::8_2.jsonl.zst::aa906320f9c79ffd6e5f175998e9f43a,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.2565668906536347,8,averoph.wordpress.com,http://averoph.wordpress.com/2013/12/06/%e1%bd%81-%e1%bd%91%cf%80%ce%bf%cf%80%ce%bb%ce%bf%ce%af%ce%b1%cf%81%cf%87%ce%bf%cf%82-%ce%bd%ce%b9%ce%ba%ce%bf%ce%bb%ce%b1%ce%bf%cf%83-%ce%bc%ce%b5%cf%81%ce%bb%ce%b9%ce%bd-%ce%ba%ce%b1%ce%af-%e1%bc%a1/,3274,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b5d7e460d8b42ff6.txt,,,,,,,[],
pe_1336_589731557b,hplt::8_2.jsonl.zst::aa9a5ab2a4754d1665efecd4cd04e471,"[""error_precision_E005"", ""host_hotspot_review""]","[""candidate_error_E005"", ""host_hotspot_blogs.pathfinder.gr""]","[""error_precision_E005"", ""host_hotspot_blogs.pathfinder.gr""]","[""E005"", ""E009"", ""E010"", ""E015""]",quarantine,0.5220039392469931,8,blogs.pathfinder.gr,http://blogs.pathfinder.gr/?tag=486,5062,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/589731557b258a32.txt,,,,,,,[],
pe_1337_4a2982d4c0,hplt::8_2.jsonl.zst::aae305d378827e9048cbcda2803a01fc,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.10552763819095477,8,pampernplay.org,https://pampernplay.org/%CE%B1%CF%83%CF%80%CF%81%CF%8C%CE%BC%CE%B1%CF%85%CF%81%CE%B5%CF%82-%CF%86%CF%89%CF%84%CE%BF%CE%B3%CF%81%CE%B1%CF%86%CE%AF%CE%B5%CF%82-%CE%BC%CE%B1%CE%BC%CE%AC%CE%B4%CF%89%CE%BD-%CE%B4%CE%B5%CF%85/,1592,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4a2982d4c0bb1da6.txt,,,,,,,[],
pe_1338_1faf480cae,hplt::8_2.jsonl.zst::ab8d1ace49f4f39940d2d5816c412562,"[""host_hotspot_review"", ""wds_bin_8_review""]","[""host_hotspot_www.newsit.gr"", ""wds_bin_8_stratum""]","[""host_hotspot_www.newsit.gr"", ""wds_bin_8""]",[],keep,0.23648960739030023,8,www.newsit.gr,http://www.newsit.gr/topikes-eidhseis/Xania-Zitisan-paremvasi-eisaggelea-gia-tis-diakopes-neroy/37695,2165,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1faf480cae57615e.txt,,,,,,,[],
pe_1339_e1683d9ebf,hplt::8_2.jsonl.zst::ab938ae1e74546d1e1588714160cf7d5,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.1782437745740498,8,ptisidiastima.wordpress.com,http://ptisidiastima.wordpress.com/2014/03/04/b61-12-%cf%80%cf%81%cf%8e%cf%84%ce%b7-%ce%b5%ce%bc%cf%86%ce%ac%ce%bd%ce%b9%cf%83%ce%b7/,763,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e1683d9ebf64df49.txt,,,,,,,[],
pe_1340_6520504f2d,hplt::8_2.jsonl.zst::abb4a0e180fd4654480087497d89d066,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.12922173274596183,8,www.sportsioannina.gr,https://www.sportsioannina.gr/%CF%80%CE%B1%CF%83-%CE%B3%CE%B9%CE%AC%CE%BD%CE%BD%CE%B9%CE%BD%CE%B1-%CE%BF%CE%B9-%CE%B5%CF%80%CF%8C%CE%BC%CE%B5%CE%BD%CE%B5%CF%82-%CE%BC%CE%B5%CF%84%CE%B1%CE%B3%CF%81%CE%B1%CF%86%CE%B9%CE%BA%CE%AD/,681,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6520504f2d20ea1d.txt,,,,,,,[],
pe_1341_68aa335359,hplt::8_2.jsonl.zst::abea6f0c60132a8650568c2ffcc117eb,"[""error_precision_E020"", ""global_prevalence_review""]","[""candidate_error_E020"", ""global_random_sample""]","[""error_precision_E020"", ""global_prevalence""]","[""E020""]",keep,0.26705370101596515,8,www.rizospastis.gr,https://www.rizospastis.gr/reportage.do?id=16285&reportage=world,689,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/68aa335359f5e425.txt,,,,,,,[],
pe_1342_4988dd846b,hplt::8_2.jsonl.zst::ac22af25d70c8fca7a12210d587a31c7,"[""error_precision_E015""]","[""candidate_error_E015""]","[""error_precision_E015""]","[""E015""]",quarantine,0.8201208791208792,8,mad.tv,https://mad.tv/i-emfanisi-ton-black-eyed-peas-sto-american-idol/,548,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4988dd846bc29cc6.txt,,,,,,,[],
pe_1343_e4c1206244,hplt::8_2.jsonl.zst::ac25ca270677a4a8de1d9a426c3fd104,"[""error_precision_E003"", ""error_precision_E004"", ""error_precision_E015""]","[""candidate_error_E003"", ""candidate_error_E004"", ""candidate_error_E015""]","[""error_precision_E003"", ""error_precision_E004"", ""error_precision_E015""]","[""E003"", ""E004"", ""E015""]",quarantine,1.0,8,www.csc.com.gr,https://www.csc.com.gr/%CE%BC%CE%B5%CF%84%CE%B1%CE%B2%CE%BB%CE%B7%CF%84%CE%AD%CF%82%CF%83%CF%84%CE%B7-vbscript/,3750,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e4c1206244a9d99b.txt,false_positive,keep,false_positive,keep,high,E003/E004/E015 are false-positive controls.,[],"Same doc as prior pilot: code/reference material is meaningful technical content, not extraction dirt."
pe_1344_1d6dd04aa2,hplt::8_2.jsonl.zst::ac510fcf8964cc0632ecc0d0b5457af7,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.18426103646833014,8,fterivinum.gr,https://fterivinum.gr/to-oinopoieio-mas/,521,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1d6dd04aa2b881a6.txt,,,,,,,[],
pe_1345_fe36dca75f,hplt::8_2.jsonl.zst::acd7f6071e4c3c2f09ca072feaa5a690,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]","[""E017""]",quarantine,0.2833695652173913,8,www.mothersblog.gr,https://www.mothersblog.gr/paidi/diatrofi/story/131497/evdomadiaio-menoy-gia-sxolika-geymata,5817,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fe36dca75ffe8609.txt,,,,,,,[],
pe_1346_1a1979cef5,hplt::8_2.jsonl.zst::acfa7310fa9a70ef4e9c25b76c3180ef,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.13656783468104222,8,www.fanpage.gr,https://www.fanpage.gr/lifestyle/chorise-i-dimitra-alexandraki-ligo-prin-anevei-ta-skalia-tis-ekklisias/,1113,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1a1979cef5879bf2.txt,,,,,,,[],
pe_1347_c38b40d79e,hplt::8_2.jsonl.zst::adadbb7a5a689d0ca96844be6f4725f7,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.20490158970476913,8,www.newsbomb.gr,https://www.newsbomb.gr/bombplus/aytokinhto/video/1497612/tesla-cybertruck-enantion-gmc-hummer-ev-maxi-giganton,1825,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c38b40d79e2fcd42.txt,,,,,,,[],
pe_1348_8ab12c4c93,hplt::8_2.jsonl.zst::adb61097d2e638a9e6eb05ef82b4d991,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.14953271028037382,8,www.paratiritis-news.gr,https://www.paratiritis-news.gr/koinonia/megalo-to-endiaferon-gia-ti-6i-giorti-chartaetou-tou-dimou-arrianon/,1819,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8ab12c4c93514981.txt,,,,,,,[],
pe_1349_b884263bad,hplt::8_2.jsonl.zst::adc9a827eb76617927a4f8d16581ac35,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.12851473922902493,8,insuranceworld.gr,https://insuranceworld.gr/73746/eidiseis/asfalistikes-eidiseis/ti-syzitisan-oi-asfalistes-me-ton-proedro-tis-dimokratias/,1048,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b884263badf700ff.txt,,,,,,,[],
pe_1350_50f0440e14,hplt::8_2.jsonl.zst::ae74140872545b0c0a40fd793f629215,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.20565552699228792,8,ebasket.gr,https://ebasket.gr/2022/03/aris-den-stamatane-ta-provlimata-gia-toys-kitrinomayroys,1167,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/50f0440e1402c951.txt,,,,,,,[],
pe_1351_a5889c482a,hplt::8_2.jsonl.zst::aebca64b7b90d17882b90aad8140e5f6,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.18311874105865522,8,www.eviatopblog.gr,http://www.eviatopblog.gr/2021/11/blog-post_855.html,699,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a5889c482ad5492a.txt,,,,,,,[],
pe_1352_36a12bb583,hplt::8_2.jsonl.zst::af24c0930c7752eac49e6989f304d703,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.1731958762886598,8,www.hea.edu.gr,http://www.hea.edu.gr/page.php?pid=119,970,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/36a12bb583e71572.txt,,,,,,,[],
pe_1353_ccf71d8453,hplt::8_2.jsonl.zst::af3f4031081fb144d5aa67635396a62b,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.13814118842051804,8,www.iatronea.gr,http://www.iatronea.gr/pagkosmia-imera-proorou-toketou/,1969,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ccf71d8453a3a888.txt,,,,,,,[],
pe_1354_23cef3690d,hplt::8_2.jsonl.zst::b009d933f7bed09f0d89fcb607506f43,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.2561576354679803,8,www.synathina.gr,http://www.synathina.gr/listing/o-%ce%ae%cf%81%cf%89%ce%b1%cf%82-%ce%bc%ce%b5-%cf%84%ce%b1-%cf%86%cf%84%ce%b5%cf%81%cf%89%cf%84%ce%ac-%cf%83%ce%b1%ce%bd%ce%b4%ce%ac%ce%bb%ce%b9%ce%b1-%ce%ba%ce%b1%ce%b9-%cf%84%ce%bf-%ce%bc%ce%b1/,1218,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/23cef3690d072710.txt,,,,,,,[],
pe_1355_c76448eda5,hplt::8_2.jsonl.zst::b0195529d6efdfd83f592df72d3bc84f,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.1623853211009174,8,www.nantiareport.gr,http://www.nantiareport.gr/%CE%BC%CE%B5%CF%84%CE%B1%CE%BC%CE%BF%CF%81%CF%86%CF%89%CF%83%CE%B7-%CF%86%CF%89%CF%84%CE%B9%CE%AC-%CF%83%CE%B5-%CE%B5%CE%BA-%CE%BA%CE%B9%CE%BD%CE%AE%CF%83%CE%B5%CE%B9-%CE%BB%CE%B5%CF%89%CF%86%CE%BF/,534,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c76448eda5877446.txt,,,,,,,[],
